name,genre,type,episodes,rating,members
12167.0,2222.0,6.0,13.0,8.01,55402.0
1662.0,600.0,6.0,51.0,8.0,19963.0
2071.0,1378.0,1.0,1.0,8.0,26284.0
3150.0,2249.0,5.0,6.0,8.0,52672.0
3259.0,1095.0,4.0,7.0,8.0,12283.0
3978.0,2077.0,5.0,4.0,8.0,8644.0
5012.0,1827.0,4.0,1.0,8.0,9268.0
5042.0,1702.0,4.0,2.0,8.0,38678.0
6102.0,1301.0,1.0,1.0,8.0,111703.0
6639.0,2712.0,4.0,5.0,8.0,12394.0
7054.0,777.0,3.0,4.0,8.0,14419.0
10808.0,3116.0,2.0,1.0,8.0,11663.0
1023.0,1227.0,6.0,34.0,7.99,52586.0
1212.0,916.0,1.0,1.0,7.99,41598.0
3731.0,1829.0,1.0,1.0,7.99,34630.0
4017.0,2311.0,6.0,12.0,7.99,12590.0
4188.0,769.0,6.0,109.0,7.99,40271.0
6055.0,2559.0,6.0,52.0,7.99,9605.0
9513.0,2368.0,6.0,13.0,7.99,215829.0
9615.0,3175.0,6.0,22.0,7.99,251093.0
11490.0,2525.0,1.0,1.0,7.99,3811.0
791.0,2267.0,6.0,13.0,7.98,183722.0
2070.0,1378.0,1.0,1.0,7.98,28947.0
2076.0,1378.0,1.0,1.0,7.98,21729.0
3540.0,1090.0,6.0,25.0,7.98,31606.0
3976.0,2077.0,3.0,20.0,7.98,34960.0
4525.0,375.0,1.0,1.0,7.98,39374.0
5863.0,2353.0,5.0,9.0,7.98,10778.0
7516.0,1423.0,1.0,1.0,7.98,92499.0
9348.0,128.0,6.0,24.0,7.98,78600.0
11705.0,2635.0,6.0,13.0,7.98,91075.0
11767.0,2350.0,6.0,13.0,7.98,117328.0
3113.0,256.0,6.0,12.0,7.97,244314.0
3114.0,256.0,6.0,12.0,7.97,153501.0
3223.0,2092.0,6.0,25.0,7.97,126426.0
3551.0,823.0,6.0,26.0,7.97,95825.0
4808.0,2311.0,6.0,26.0,7.97,22214.0
5861.0,2353.0,5.0,9.0,7.97,20477.0
5936.0,1314.0,6.0,39.0,7.97,19510.0
6189.0,130.0,6.0,24.0,7.97,16938.0
6305.0,1433.0,1.0,1.0,7.97,1528.0
6641.0,3223.0,6.0,13.0,7.97,11779.0
7280.0,2184.0,6.0,26.0,7.97,19841.0
8072.0,2803.0,4.0,1.0,7.97,81137.0
9153.0,146.0,4.0,12.0,7.97,21240.0
9163.0,2333.0,1.0,1.0,7.97,30814.0
9360.0,1109.0,6.0,10.0,7.97,13888.0
11073.0,418.0,4.0,6.0,7.97,51724.0
11102.0,590.0,1.0,1.0,7.96,10244.0
11309.0,1743.0,6.0,13.0,7.96,64897.0
762.0,3201.0,6.0,25.0,7.96,59818.0
1213.0,1066.0,1.0,1.0,7.96,40053.0
1715.0,1068.0,4.0,1.0,7.96,23204.0
3413.0,2222.0,4.0,3.0,7.96,40358.0
4776.0,361.0,6.0,12.0,7.96,137610.0
5428.0,3172.0,6.0,148.0,7.96,8655.0
7073.0,789.0,6.0,25.0,7.96,60525.0
9678.0,1102.0,6.0,26.0,7.96,7872.0
10742.0,2234.0,6.0,26.0,7.96,12236.0
12128.0,1618.0,6.0,49.0,7.96,10031.0
1069.0,648.0,6.0,366.0,7.95,624055.0
1639.0,1796.0,6.0,12.0,7.95,394399.0
1665.0,600.0,6.0,13.0,7.95,6723.0
1960.0,996.0,6.0,11.0,7.95,65503.0
2078.0,1631.0,5.0,1.0,7.95,6515.0
2103.0,1378.0,4.0,1.0,7.95,7757.0
2400.0,71.0,6.0,97.0,7.95,116832.0
3974.0,2077.0,3.0,48.0,7.95,64416.0
4809.0,2350.0,4.0,6.0,7.95,8847.0
5024.0,2056.0,6.0,12.0,7.95,284846.0
5987.0,938.0,6.0,10.0,7.95,67732.0
6328.0,1387.0,6.0,24.0,7.95,43545.0
7494.0,256.0,6.0,13.0,7.95,86475.0
8472.0,2689.0,6.0,13.0,7.95,213493.0
8711.0,1107.0,1.0,1.0,7.95,94677.0
9517.0,2218.0,6.0,26.0,7.95,165008.0
9938.0,1092.0,6.0,12.0,7.95,57665.0
10589.0,1293.0,6.0,78.0,7.95,7761.0
10615.0,2996.0,6.0,12.0,7.95,172367.0
11531.0,719.0,1.0,1.0,7.95,68229.0
12089.0,2340.0,4.0,1.0,7.95,28339.0
1211.0,916.0,1.0,1.0,7.94,42653.0
1970.0,2307.0,5.0,6.0,7.94,49891.0
2080.0,1378.0,1.0,1.0,7.94,20347.0
2084.0,1378.0,1.0,1.0,7.94,19290.0
2734.0,936.0,1.0,1.0,7.94,138659.0
2795.0,2312.0,6.0,13.0,7.94,150596.0
3663.0,740.0,1.0,1.0,7.94,12076.0
4021.0,2311.0,5.0,2.0,7.94,8734.0
4864.0,1190.0,1.0,1.0,7.94,98549.0
6028.0,353.0,6.0,26.0,7.94,104193.0
6086.0,1797.0,5.0,8.0,7.94,26709.0
7064.0,777.0,1.0,1.0,7.94,35711.0
7441.0,572.0,6.0,-1.0,7.94,533578.0
8571.0,62.0,5.0,4.0,7.94,85947.0
12093.0,2303.0,6.0,12.0,7.94,83097.0
12168.0,2222.0,4.0,2.0,7.94,22704.0
64.0,2507.0,6.0,23.0,7.93,59492.0
93.0,738.0,6.0,12.0,7.93,140604.0
267.0,2492.0,6.0,12.0,7.93,157551.0
2466.0,61.0,6.0,12.0,7.93,102857.0
2988.0,1511.0,1.0,1.0,7.93,140277.0
3230.0,3083.0,1.0,1.0,7.93,85714.0
3615.0,1819.0,1.0,1.0,7.94,13094.0
3617.0,3251.0,4.0,2.0,7.93,30063.0
4227.0,2023.0,4.0,3.0,7.93,6073.0
5308.0,2322.0,6.0,358.0,7.93,31632.0
6218.0,130.0,6.0,155.0,7.93,10873.0
6287.0,1055.0,1.0,1.0,7.93,20637.0
7045.0,774.0,6.0,50.0,7.93,96973.0
7710.0,2100.0,5.0,1.0,7.93,23388.0
8301.0,1761.0,6.0,12.0,7.93,86380.0
9159.0,1645.0,5.0,2.0,7.93,4975.0
9270.0,2974.0,6.0,12.0,7.93,40819.0
9616.0,3001.0,5.0,2.0,7.93,37657.0
9985.0,1210.0,6.0,26.0,7.93,32742.0
10936.0,1870.0,5.0,2.0,7.93,22487.0
11170.0,1053.0,1.0,1.0,7.93,6540.0
11338.0,799.0,1.0,1.0,7.93,5431.0
11743.0,167.0,6.0,26.0,7.93,171863.0
294.0,513.0,4.0,3.0,7.92,29398.0
520.0,679.0,6.0,25.0,7.92,583823.0
1684.0,148.0,6.0,26.0,7.92,316853.0
2111.0,1378.0,5.0,1.0,8.1,2493.0
3243.0,3081.0,1.0,1.0,7.91,7515.0
3431.0,2273.0,6.0,24.0,7.92,273191.0
3595.0,2525.0,1.0,1.0,7.92,16474.0
3855.0,524.0,6.0,25.0,7.92,67323.0
4742.0,2016.0,6.0,12.0,7.92,89373.0
5958.0,3116.0,5.0,1.0,7.92,10306.0
6104.0,1301.0,1.0,1.0,7.92,53024.0
6181.0,2228.0,4.0,1.0,7.92,84833.0
7566.0,380.0,1.0,1.0,7.92,7695.0
8269.0,1556.0,6.0,25.0,7.92,229567.0
9039.0,2969.0,5.0,1.0,7.92,9695.0
950.0,145.0,1.0,1.0,7.91,77103.0
1322.0,1675.0,6.0,52.0,7.91,9711.0
1412.0,2719.0,6.0,13.0,7.91,310137.0
1663.0,600.0,6.0,13.0,7.91,6337.0
5476.0,1423.0,1.0,1.0,7.91,26746.0
6236.0,37.0,1.0,1.0,7.91,5939.0
6693.0,1631.0,4.0,15.0,7.91,3205.0
7056.0,777.0,1.0,1.0,7.92,2833.0
7679.0,2051.0,6.0,20.0,7.91,347599.0
8526.0,62.0,6.0,47.0,7.91,15627.0
10935.0,1870.0,4.0,3.0,7.91,18575.0
11858.0,2040.0,6.0,12.0,7.91,193566.0
531.0,2544.0,6.0,12.0,7.9,93074.0
585.0,1217.0,1.0,1.0,7.9,11458.0
1155.0,2263.0,6.0,12.0,7.9,159793.0
1434.0,2131.0,6.0,104.0,7.9,16670.0
2054.0,2617.0,1.0,1.0,7.9,2963.0
3306.0,1500.0,6.0,113.0,7.9,12672.0
3709.0,2679.0,6.0,51.0,7.9,28341.0
3728.0,2695.0,6.0,39.0,7.9,37051.0
4014.0,2311.0,6.0,13.0,7.9,19180.0
4018.0,2311.0,5.0,2.0,7.9,7999.0
4404.0,1455.0,6.0,51.0,7.9,4479.0
6843.0,2.0,6.0,22.0,7.9,82625.0
7567.0,1674.0,1.0,1.0,7.9,4641.0
8379.0,929.0,1.0,1.0,7.9,27462.0
9529.0,2167.0,6.0,48.0,7.9,6473.0
10653.0,1568.0,6.0,25.0,7.9,36228.0
514.0,1792.0,6.0,12.0,7.89,227417.0
1017.0,2592.0,6.0,38.0,7.89,66911.0
2148.0,62.0,6.0,54.0,7.89,182208.0
2864.0,2635.0,5.0,1.0,7.89,8809.0
3864.0,494.0,6.0,49.0,7.89,12825.0
4567.0,9.0,6.0,167.0,7.89,281632.0
4571.0,1209.0,5.0,1.0,7.89,16373.0
4572.0,1204.0,1.0,1.0,7.89,51079.0
4860.0,2192.0,5.0,1.0,7.89,50496.0
5817.0,2621.0,1.0,1.0,7.89,103975.0
6192.0,118.0,5.0,1.0,7.89,15220.0
7024.0,1065.0,6.0,43.0,7.89,51566.0
7041.0,187.0,1.0,1.0,7.89,11343.0
7742.0,363.0,4.0,2.0,7.89,104775.0
9399.0,2307.0,4.0,8.0,7.89,63265.0
11451.0,30.0,1.0,1.0,7.89,5663.0
11863.0,2339.0,6.0,25.0,7.89,92088.0
499.0,2997.0,6.0,12.0,7.88,534657.0
506.0,631.0,3.0,8.0,7.88,7999.0
521.0,679.0,1.0,1.0,7.88,105183.0
639.0,157.0,6.0,25.0,7.88,152811.0
985.0,2237.0,6.0,13.0,7.88,117091.0
1036.0,2438.0,4.0,12.0,7.88,14414.0
2491.0,76.0,6.0,13.0,7.88,336349.0
2499.0,1133.0,5.0,1.0,7.88,22774.0
3975.0,2077.0,5.0,4.0,7.88,14348.0
4862.0,2192.0,5.0,1.0,7.88,70787.0
5935.0,1213.0,6.0,78.0,7.88,58150.0
5956.0,2869.0,6.0,12.0,7.88,359011.0
6908.0,1202.0,1.0,1.0,7.88,32756.0
8035.0,2713.0,6.0,39.0,7.88,11424.0
9515.0,1677.0,5.0,3.0,7.88,5973.0
9724.0,733.0,4.0,3.0,7.88,121063.0
10573.0,1829.0,1.0,1.0,7.88,3089.0
10822.0,1036.0,1.0,1.0,7.88,85013.0
10823.0,1251.0,6.0,51.0,7.88,60027.0
1700.0,1054.0,1.0,1.0,7.87,61020.0
1959.0,996.0,6.0,12.0,7.87,83343.0
3608.0,153.0,6.0,12.0,7.87,213342.0
4044.0,385.0,6.0,12.0,7.87,266657.0
4312.0,2248.0,3.0,13.0,7.87,1043.0
4735.0,2620.0,1.0,1.0,7.87,62464.0
4857.0,2192.0,6.0,13.0,7.87,386048.0
5478.0,1423.0,1.0,1.0,7.87,23453.0
6180.0,2228.0,6.0,24.0,7.87,305837.0
7062.0,777.0,6.0,49.0,7.87,86001.0
7063.0,777.0,4.0,3.0,7.87,28485.0
8425.0,1247.0,1.0,1.0,7.87,24278.0
8826.0,1999.0,6.0,161.0,7.87,105212.0
8827.0,2166.0,4.0,6.0,7.87,16804.0
9936.0,1092.0,6.0,12.0,7.87,118341.0
9975.0,1207.0,6.0,26.0,7.87,73476.0
10048.0,1715.0,1.0,1.0,7.87,70391.0
10145.0,777.0,6.0,52.0,7.87,9008.0
10596.0,1777.0,6.0,45.0,7.87,16591.0
10941.0,1175.0,6.0,24.0,7.87,231079.0
11317.0,201.0,6.0,42.0,7.87,14869.0
11669.0,2080.0,6.0,40.0,7.87,5600.0
1210.0,916.0,1.0,1.0,7.86,44900.0
1440.0,2342.0,6.0,142.0,7.86,4739.0
2088.0,1379.0,1.0,1.0,7.86,14938.0
3195.0,2238.0,6.0,12.0,7.86,55825.0
3350.0,2525.0,1.0,1.0,7.86,10115.0
3941.0,994.0,4.0,1.0,7.86,20263.0
5870.0,2308.0,5.0,1.0,7.86,20397.0
6291.0,1056.0,5.0,1.0,7.86,8911.0
7727.0,2298.0,4.0,1.0,7.86,9729.0
7786.0,707.0,4.0,2.0,7.86,11401.0
7970.0,85.0,5.0,1.0,7.86,21489.0
7991.0,609.0,5.0,6.0,7.86,75502.0
9359.0,1109.0,6.0,13.0,7.86,18580.0
10046.0,1876.0,6.0,12.0,7.86,146697.0
10207.0,2330.0,6.0,13.0,7.86,123529.0
583.0,2273.0,6.0,13.0,7.85,80394.0
2081.0,1378.0,5.0,1.0,7.85,4069.0
2575.0,759.0,6.0,13.0,7.85,623511.0
3589.0,1761.0,5.0,2.0,7.85,21164.0
3936.0,2438.0,6.0,36.0,7.85,1757.0
5031.0,2056.0,4.0,2.0,7.85,68623.0
5416.0,1794.0,6.0,13.0,7.85,86196.0
6363.0,213.0,4.0,4.0,7.85,12413.0
6644.0,2681.0,6.0,13.0,7.85,14983.0
7029.0,1476.0,4.0,6.0,7.85,22609.0
7149.0,2023.0,6.0,10.0,7.85,218231.0
7386.0,265.0,4.0,2.0,7.85,37540.0
7992.0,609.0,4.0,1.0,7.85,94839.0
9014.0,2456.0,6.0,24.0,7.85,91530.0
9320.0,2260.0,4.0,2.0,7.85,40868.0
10572.0,1829.0,1.0,1.0,7.85,3304.0
258.0,998.0,1.0,1.0,7.84,22279.0
285.0,217.0,6.0,24.0,7.84,492133.0
119.0,3128.0,6.0,13.0,7.84,22302.0
1398.0,286.0,4.0,13.0,7.84,5606.0
2017.0,3147.0,5.0,2.0,7.84,88699.0
2089.0,1378.0,1.0,1.0,7.84,12963.0
3668.0,662.0,4.0,6.0,7.84,14725.0
4226.0,2023.0,6.0,13.0,7.84,47619.0
5867.0,2308.0,5.0,9.0,7.84,32215.0
6796.0,2570.0,1.0,3.0,7.84,38643.0
7447.0,310.0,1.0,1.0,7.84,87369.0
8226.0,833.0,6.0,12.0,7.84,190058.0
9361.0,1109.0,4.0,2.0,7.84,11044.0
9400.0,2307.0,6.0,13.0,7.84,98544.0
10198.0,359.0,6.0,31.0,7.84,6919.0
10950.0,1028.0,6.0,24.0,7.84,184520.0
11252.0,2329.0,6.0,12.0,7.84,90625.0
12019.0,1828.0,1.0,1.0,7.84,8838.0
12090.0,2340.0,5.0,2.0,7.84,19586.0
790.0,2267.0,6.0,13.0,7.83,301282.0
1431.0,2350.0,6.0,104.0,7.83,36307.0
2057.0,247.0,6.0,24.0,7.83,130689.0
2661.0,1850.0,4.0,5.0,7.83,83421.0
4386.0,2311.0,4.0,3.0,7.83,15085.0
5446.0,1.0,1.0,1.0,7.83,15508.0
7016.0,2611.0,1.0,1.0,7.83,11957.0
8378.0,929.0,1.0,1.0,7.83,45568.0
9028.0,413.0,5.0,2.0,7.83,44388.0
9357.0,1109.0,6.0,13.0,7.83,26379.0
9557.0,39.0,6.0,64.0,7.83,169517.0
10435.0,223.0,6.0,25.0,7.83,893100.0
10781.0,639.0,6.0,12.0,7.83,29622.0
1012.0,2436.0,6.0,13.0,7.83,16530.0
1158.0,2612.0,6.0,24.0,7.82,81408.0
1192.0,1112.0,3.0,26.0,7.82,79026.0
1214.0,1066.0,1.0,1.0,7.82,39077.0
2110.0,1348.0,1.0,1.0,7.82,2688.0
2426.0,1451.0,5.0,1.0,7.82,43673.0
3654.0,930.0,6.0,13.0,7.82,33466.0
4016.0,2311.0,5.0,3.0,7.82,10720.0
4866.0,1190.0,6.0,13.0,7.82,114904.0
5386.0,637.0,5.0,1.0,7.82,83795.0
5573.0,2246.0,6.0,373.0,7.82,4734.0
6297.0,2606.0,4.0,4.0,7.82,23138.0
6298.0,316.0,1.0,1.0,7.82,8405.0
6989.0,2311.0,6.0,8.0,7.82,26468.0
8650.0,2308.0,4.0,4.0,7.82,9487.0
9151.0,933.0,4.0,6.0,7.82,19044.0
10933.0,1870.0,6.0,12.0,7.82,135929.0
10937.0,1870.0,4.0,6.0,7.82,57166.0
11764.0,2350.0,6.0,13.0,7.82,189367.0
12073.0,3247.0,6.0,13.0,7.82,20397.0
1906.0,2321.0,6.0,78.0,7.81,12673.0
2158.0,1349.0,1.0,1.0,7.81,37078.0
2548.0,2549.0,6.0,12.0,7.81,23877.0
2838.0,577.0,6.0,24.0,7.81,256325.0
3525.0,828.0,6.0,22.0,7.81,460959.0
4248.0,1558.0,1.0,1.0,7.81,76286.0
4467.0,1440.0,6.0,13.0,7.81,56839.0
4719.0,3154.0,6.0,26.0,7.81,58993.0
5134.0,1134.0,1.0,1.0,7.81,178880.0
5389.0,1811.0,1.0,1.0,7.81,4368.0
5700.0,1958.0,4.0,1.0,7.81,46823.0
5788.0,809.0,4.0,8.0,7.82,19317.0
6238.0,54.0,6.0,13.0,7.81,22796.0
6897.0,2311.0,6.0,13.0,7.81,105471.0
7072.0,2610.0,1.0,1.0,7.81,19258.0
7428.0,572.0,6.0,220.0,7.81,683297.0
7563.0,2350.0,6.0,12.0,7.81,91932.0
9594.0,3135.0,4.0,1.0,7.81,41368.0
11070.0,587.0,4.0,6.0,7.81,38691.0
794.0,2315.0,4.0,2.0,7.8,67684.0
1082.0,755.0,6.0,50.0,7.8,208321.0
1623.0,687.0,6.0,24.0,7.8,140865.0
2797.0,2353.0,5.0,7.0,7.8,35956.0
2810.0,1741.0,6.0,26.0,7.8,242553.0
3006.0,2148.0,6.0,26.0,7.8,52995.0
3616.0,1819.0,1.0,1.0,7.81,10558.0
4278.0,2717.0,6.0,11.0,7.8,53426.0
4311.0,2288.0,3.0,14.0,7.8,1119.0
9861.0,2559.0,6.0,46.0,7.8,7515.0
10126.0,1560.0,6.0,12.0,7.8,99462.0
10717.0,1552.0,6.0,26.0,7.8,83437.0
10805.0,1378.0,5.0,1.0,7.8,3735.0
10934.0,1870.0,6.0,12.0,7.8,73909.0
11023.0,2309.0,6.0,24.0,7.8,171384.0
231.0,3126.0,1.0,1.0,7.79,2813.0
428.0,638.0,5.0,2.0,7.79,139013.0
612.0,2860.0,6.0,13.0,7.79,76913.0
1209.0,916.0,1.0,1.0,7.79,58184.0
1810.0,1889.0,1.0,1.0,7.79,2688.0
2052.0,3163.0,4.0,2.0,7.79,85409.0
2448.0,1208.0,6.0,46.0,7.79,8999.0
4035.0,2205.0,1.0,1.0,7.79,20059.0
4384.0,2350.0,4.0,2.0,7.79,12790.0
4566.0,2349.0,5.0,1.0,7.79,46803.0
4717.0,2993.0,6.0,26.0,7.79,172415.0
7568.0,1674.0,1.0,1.0,7.79,3479.0
7701.0,2972.0,6.0,10.0,7.79,25167.0
8284.0,461.0,6.0,13.0,7.79,157642.0
8617.0,2333.0,6.0,52.0,7.79,13832.0
8639.0,3133.0,6.0,51.0,7.79,4838.0
8829.0,1364.0,4.0,3.0,7.79,9936.0
9516.0,2350.0,6.0,13.0,7.79,81037.0
9542.0,727.0,6.0,24.0,7.79,184525.0
10542.0,242.0,1.0,1.0,7.79,30524.0
10940.0,1625.0,1.0,1.0,7.79,28857.0
11155.0,1190.0,1.0,1.0,7.79,18624.0
255.0,998.0,6.0,13.0,7.78,160972.0
269.0,2492.0,4.0,1.0,7.77,20749.0
1016.0,2592.0,1.0,1.0,7.78,33682.0
1718.0,1062.0,4.0,1.0,7.78,23285.0
2842.0,1677.0,5.0,1.0,7.78,51688.0
2980.0,1191.0,6.0,12.0,7.78,145102.0
4034.0,425.0,1.0,1.0,7.78,87062.0
4810.0,2350.0,4.0,7.0,7.78,7576.0
5710.0,449.0,6.0,10.0,7.78,180032.0
5962.0,2869.0,5.0,1.0,7.78,42344.0
6202.0,118.0,5.0,1.0,7.78,4499.0
6903.0,2311.0,6.0,13.0,7.78,31394.0
7123.0,2746.0,1.0,1.0,7.78,30519.0
7785.0,707.0,6.0,24.0,7.78,122976.0
7973.0,22.0,5.0,1.0,7.78,11922.0
8092.0,2677.0,6.0,13.0,7.78,165358.0
8216.0,3251.0,6.0,26.0,7.78,28007.0
8786.0,275.0,4.0,3.0,7.78,41701.0
8814.0,843.0,6.0,12.0,7.78,188685.0
8828.0,1808.0,4.0,2.0,7.78,11084.0
9029.0,413.0,6.0,12.0,7.78,72645.0
9972.0,1818.0,1.0,1.0,7.78,7856.0
10213.0,2256.0,6.0,24.0,7.78,173603.0
10682.0,525.0,4.0,6.0,7.78,15837.0
10782.0,816.0,6.0,22.0,7.78,95859.0
11449.0,30.0,6.0,195.0,7.78,23020.0
11501.0,730.0,6.0,26.0,7.78,91034.0
242.0,478.0,4.0,3.0,7.77,40176.0
1039.0,709.0,6.0,17.0,7.77,6063.0
2155.0,14.0,1.0,1.0,7.77,30684.0
2877.0,1219.0,6.0,52.0,7.77,61622.0
4383.0,2350.0,6.0,12.0,7.77,46333.0
4762.0,289.0,1.0,1.0,7.77,8534.0
5783.0,2213.0,3.0,12.0,7.77,45632.0
7027.0,776.0,4.0,3.0,7.77,7087.0
7870.0,1997.0,4.0,13.0,7.77,3620.0
7962.0,1319.0,1.0,1.0,7.77,37792.0
9450.0,969.0,1.0,1.0,7.77,18267.0
9717.0,144.0,6.0,12.0,7.77,143701.0
10681.0,641.0,4.0,6.0,7.77,25902.0
11043.0,2259.0,6.0,13.0,7.77,349836.0
12192.0,1509.0,6.0,12.0,7.77,174026.0
515.0,3198.0,4.0,2.0,7.76,46864.0
1018.0,1227.0,1.0,1.0,7.76,29394.0
1157.0,2263.0,5.0,1.0,7.76,20622.0
1252.0,599.0,6.0,12.0,7.76,187805.0
2091.0,1122.0,1.0,1.0,7.77,8600.0
2262.0,1290.0,6.0,1787.0,7.76,14233.0
3194.0,2238.0,6.0,12.0,7.76,104258.0
3307.0,1448.0,1.0,1.0,7.76,7237.0
3363.0,3113.0,4.0,1.0,7.76,16143.0
3661.0,740.0,6.0,10.0,7.76,49771.0
3971.0,2077.0,3.0,52.0,7.76,144898.0
4642.0,2277.0,6.0,25.0,7.76,136279.0
6188.0,130.0,6.0,23.0,7.76,34373.0
6438.0,3066.0,6.0,26.0,7.76,285317.0
6495.0,1704.0,6.0,25.0,7.76,42730.0
6692.0,1631.0,6.0,24.0,7.76,9610.0
7695.0,1160.0,6.0,11.0,7.76,168017.0
7960.0,85.0,1.0,1.0,7.76,39946.0
9468.0,1108.0,6.0,26.0,7.76,77591.0
10651.0,1568.0,6.0,25.0,7.76,70987.0
11153.0,1190.0,1.0,1.0,7.76,18545.0
11271.0,187.0,6.0,50.0,7.76,20056.0
1073.0,648.0,1.0,1.0,7.75,94074.0
1876.0,2030.0,6.0,12.0,7.75,154548.0
2079.0,1378.0,5.0,1.0,7.75,4172.0
2425.0,1316.0,5.0,1.0,7.75,46276.0
3390.0,494.0,6.0,50.0,7.74,5098.0
3850.0,524.0,6.0,52.0,7.75,130085.0
4569.0,1405.0,1.0,1.0,7.75,54854.0
5102.0,3187.0,6.0,4.0,7.75,38765.0
5141.0,1124.0,1.0,1.0,7.75,24735.0
5479.0,1557.0,5.0,1.0,7.75,19211.0
5688.0,2867.0,4.0,1.0,7.75,14775.0
5868.0,2308.0,4.0,1.0,7.75,26785.0
5957.0,938.0,1.0,1.0,7.75,42304.0
6436.0,1302.0,6.0,45.0,7.75,3725.0
7975.0,21.0,5.0,1.0,7.75,17443.0
9723.0,733.0,1.0,1.0,7.75,26958.0
10856.0,1770.0,6.0,25.0,7.75,81155.0
11175.0,2540.0,6.0,40.0,7.75,2839.0
11505.0,401.0,5.0,6.0,7.75,11149.0
11774.0,1153.0,6.0,73.0,7.75,106872.0
12130.0,1099.0,6.0,12.0,7.75,1780.0
1014.0,2436.0,6.0,43.0,7.74,73305.0
1037.0,2438.0,6.0,61.0,7.74,15552.0
1341.0,1737.0,1.0,1.0,7.74,56327.0
2107.0,1378.0,5.0,1.0,7.74,3603.0
2853.0,1729.0,1.0,1.0,7.74,186465.0
3199.0,2238.0,4.0,3.0,7.74,35493.0
3675.0,3205.0,1.0,1.0,7.74,50812.0
3865.0,2817.0,1.0,1.0,7.74,3309.0
4033.0,1781.0,1.0,1.0,7.74,101734.0
4293.0,2347.0,6.0,52.0,7.74,13469.0
4517.0,375.0,4.0,1.0,7.74,11015.0
5249.0,934.0,6.0,12.0,7.74,220573.0
6159.0,2281.0,4.0,1.0,7.74,23631.0
6379.0,414.0,6.0,26.0,7.74,35442.0
7232.0,2648.0,6.0,13.0,7.74,137687.0
7309.0,1284.0,1.0,1.0,7.74,4344.0
7716.0,1499.0,6.0,24.0,7.74,56244.0
8380.0,929.0,1.0,1.0,7.74,19928.0
9451.0,969.0,6.0,12.0,7.74,42798.0
9541.0,727.0,6.0,24.0,7.74,297058.0
10165.0,776.0,6.0,13.0,7.74,6787.0
10510.0,1584.0,6.0,39.0,7.74,5424.0
11089.0,84.0,6.0,147.0,7.74,54790.0
11302.0,3174.0,1.0,1.0,7.74,23340.0
1799.0,1889.0,6.0,-1.0,7.73,26267.0
2142.0,2308.0,4.0,3.0,7.72,7376.0
2295.0,1291.0,1.0,1.0,7.73,1317.0
2764.0,2317.0,6.0,13.0,7.73,40945.0
3211.0,426.0,6.0,49.0,7.73,73536.0
4856.0,1190.0,6.0,13.0,7.73,297051.0
5199.0,2344.0,3.0,1.0,7.73,19991.0
5253.0,1319.0,6.0,52.0,7.73,61884.0
5879.0,2005.0,5.0,6.0,7.73,60899.0
6013.0,2525.0,6.0,21.0,7.73,2681.0
6987.0,2311.0,6.0,13.0,7.73,56483.0
8686.0,1923.0,4.0,1.0,7.73,30887.0
9544.0,729.0,6.0,24.0,7.73,133010.0
11334.0,192.0,6.0,26.0,7.73,10688.0
11602.0,2555.0,6.0,40.0,7.73,2577.0
12193.0,41.0,6.0,12.0,7.73,235684.0
508.0,631.0,1.0,1.0,7.72,14896.0
1917.0,320.0,5.0,2.0,7.72,7174.0
2421.0,1316.0,1.0,1.0,7.72,56994.0
2497.0,1133.0,5.0,1.0,7.72,13126.0
2941.0,2726.0,4.0,5.0,7.72,1070.0
4407.0,1422.0,5.0,3.0,7.72,781.0
4492.0,3252.0,6.0,127.0,7.72,42677.0
5139.0,1024.0,1.0,1.0,7.72,93803.0
5968.0,927.0,6.0,13.0,7.72,46781.0
7019.0,2174.0,6.0,47.0,7.72,16130.0
7260.0,263.0,6.0,52.0,7.72,11684.0
7571.0,646.0,4.0,10.0,7.72,6238.0
7699.0,1159.0,3.0,1.0,7.72,28864.0
8208.0,799.0,1.0,1.0,7.72,18469.0
10578.0,2311.0,5.0,-1.0,7.72,5400.0
11082.0,2263.0,4.0,1.0,7.72,25154.0
11154.0,1190.0,1.0,1.0,7.72,18060.0
11454.0,30.0,1.0,1.0,7.72,2783.0
12221.0,1192.0,3.0,24.0,7.72,2480.0
132.0,2143.0,5.0,2.0,7.71,18465.0
582.0,2273.0,6.0,13.0,7.71,162622.0
1010.0,2436.0,6.0,46.0,7.71,146521.0
2634.0,1090.0,1.0,1.0,7.71,135318.0
2849.0,2001.0,5.0,16.0,7.71,31262.0
2994.0,2999.0,6.0,19.0,7.71,42033.0
3001.0,2991.0,6.0,12.0,7.71,140094.0
3201.0,1251.0,6.0,50.0,7.71,31179.0
3257.0,2731.0,6.0,26.0,7.71,36947.0
3980.0,2077.0,4.0,1.0,7.71,2152.0
4041.0,385.0,6.0,12.0,7.71,192171.0
4498.0,3236.0,1.0,1.0,7.71,4535.0
6479.0,2350.0,6.0,142.0,7.71,1707.0
6957.0,1143.0,4.0,1.0,7.71,135604.0
7469.0,2499.0,5.0,1.0,7.71,14703.0
7887.0,2525.0,1.0,1.0,7.71,11745.0
8507.0,890.0,3.0,1.0,7.71,8554.0
8652.0,3251.0,4.0,4.0,7.71,6005.0
9398.0,2307.0,6.0,13.0,7.71,217617.0
9883.0,671.0,6.0,26.0,7.71,33321.0
